CLUSTER,CLUSTER_LATITUDE,CLUSTER_LONGITUDE,NUMBER_OF_CUSTOMERS_IN_A_CLUSTER,ITERATION,Key,NUMBER_OF_CLUSTERS
6,50.465618076923086,4.105598946076923,13,0,0,15
7,49.95152769230769,3.943581132692308,13,0,0,15
8,50.27813041666667,4.105771850083333,12,0,0,15
9,50.09736791666668,4.005600162416667,12,0,0,15
10,49.889642916666666,4.414984234083334,12,0,0,15
11,50.37352833333333,4.325989170166666,12,0,0,15
12,50.114582500000004,3.582721123166667,12,0,0,15
13,50.0404325,4.024228809666667,12,0,0,15
14,50.502370000000006,4.59527294,12,0,0,15
0,50.31533,5.1360001263,10,1,0,15
1,49.44420076923076,4.558606038692307,13,1,0,15
2,49.643805,4.964819888500001,10,1,0,15
3,50.700125,4.3115787243,10,1,0,15
4,49.643311666666676,2.8225960850000003,15,1,0,15
5,50.2718025,5.1241469192,10,1,0,15
6,51.19413833333335,3.7878429420666664,15,1,0,15
7,49.35457,3.8171133836666664,15,1,0,15
8,50.7845325,3.2593134671,10,1,0,15
9,50.07470000000001,2.9814001466,10,1,0,15
10,49.40378833333334,4.993135883733334,15,1,0,15
11,50.90433499999999,4.845464394066667,15,1,0,15
12,50.37048000000001,2.7377825126,15,1,0,15
13,49.39957250000001,3.5769102955000003,10,1,0,15
14,51.02126666666667,5.1063027254666675,15,1,0,15
0,50.47219045454546,5.289467092636364,11,2,0,15
1,49.42682227272728,4.319200227454545,11,2,0,15
2,49.729945,5.0727457466,10,2,0,15
3,50.50509954545455,4.200144467000001,11,2,0,15
4,49.48662357142858,2.6455931595714284,14,2,0,15
5,50.10263607142857,5.0521219598571445,14,2,0,15
6,51.14838833333333,3.867011161866666,15,2,0,15
7,49.31899291666667,3.990368554,12,2,0,15
8,50.84253964285714,2.876792663714286,14,2,0,15
9,50.037094999999994,3.244101625166667,12,2,0,15
10,49.199585,5.063283738266667,15,2,0,15
11,50.98266423076924,4.764594418538461,13,2,0,15
12,50.36159727272727,2.5077955431818184,11,2,0,15
13,49.42146,3.4477279568,10,2,0,15
14,51.12015333333333,5.267921556866667,15,2,0,15
0,50.49736375000001,5.299962152,12,3,0,15
1,49.57097681818182,4.197920334909091,11,3,0,15
2,49.7690975,5.1542577251,10,3,0,15
3,50.402755,4.232835204800001,10,3,0,15
4,49.41302227272727,2.5254099305454547,11,3,0,15
5,50.066045,5.038770844666668,15,3,0,15
6,51.14838833333333,3.867011161866666,15,3,0,15
7,49.1143475,4.056910973199999,10,3,0,15
8,50.84253964285714,2.876792663714286,14,3,0,15
9,49.98012500000001,3.3382410986,15,3,0,15
10,49.178883333333346,5.052069840666666,15,3,0,15
11,50.99733071428572,4.623845820785713,14,3,0,15
12,50.339603333333336,2.50942077175,12,3,0,15
13,49.402370000000005,3.3999559395999994,10,3,0,15
14,51.13846642857143,5.278427405357143,14,3,0,15
0,50.49736375000001,5.299962152,12,4,0,15
1,49.66752,4.063278351153846,13,4,0,15
2,49.68780000000001,5.1539900283,10,4,0,15
3,50.4019725,4.3357493724000005,10,4,0,15
4,49.41302227272727,2.5254099305454547,11,4,0,15
5,50.07312178571429,5.015431040785715,14,4,0,15
6,51.14838833333333,3.867011161866666,15,4,0,15
7,49.07124,4.1624038404,10,4,0,15
8,50.84253964285714,2.876792663714286,14,4,0,15
9,50.00269115384616,3.3033817806153847,13,4,0,15
10,49.178883333333346,5.052069840666666,15,4,0,15
11,50.99190214285715,4.568004657428571,14,4,0,15
12,50.339603333333336,2.50942077175,12,4,0,15
13,49.372465,3.3428789173999993,10,4,0,15
14,51.12015333333333,5.267921556866667,15,4,0,15
0,50.52750749999999,5.345772753666666,12,5,0,15
1,49.70716615384616,4.013312627846153,13,5,0,15
2,49.63198750000001,5.1717020679,10,5,0,15
3,50.3658,4.2807766504,10,5,0,15
4,49.41302227272727,2.5254099305454547,11,5,0,15
5,50.066045,5.038770844666668,15,5,0,15
6,51.14861107142857,3.837383629928571,14,5,0,15
7,49.096440454545466,4.181341000909091,11,5,0,15
8,50.84253964285714,2.876792663714286,14,5,0,15
9,50.01426166666666,3.26856707875,12,5,0,15
10,49.16245750000001,5.0170285082142865,14,5,0,15
11,51.022013333333334,4.5445460923333325,15,5,0,15
12,50.339603333333336,2.50942077175,12,5,0,15
13,49.372465,3.3428789173999993,10,5,0,15
14,51.10026666666667,5.272299585400001,15,5,0,15
0,50.53480125000001,5.345131749749999,12,6,0,15
1,49.73103607142857,4.001690401642857,14,6,0,15
2,49.61338590909092,5.170528391545455,11,6,0,15
3,50.3720475,4.3817898319,10,6,0,15
4,49.376099999999994,2.5013588063,10,6,0,15
5,50.066045,5.038770844666668,15,6,0,15
6,51.131639642857145,3.835115710428571,14,6,0,15
7,49.096440454545466,4.181341000909091,11,6,0,15
8,50.84253964285714,2.876792663714286,14,6,0,15
9,49.99267,3.17817705475,12,6,0,15
10,49.142079615384624,5.006123652846155,13,6,0,15
11,51.00516166666667,4.503698046999999,15,6,0,15
12,50.339603333333336,2.50942077175,12,6,0,15
13,49.372465,3.3428789173999993,10,6,0,15
14,51.12295833333334,5.2484350377333335,15,6,0,15
0,50.53480125000001,5.345131749749999,12,7,0,15
1,49.73103607142857,4.001690401642857,14,7,0,15
2,49.584295000000004,5.1366270112,10,7,0,15
3,50.3250525,4.3225915668,10,7,0,15
4,49.277585,2.5547456790000003,10,7,0,15
5,50.03899833333333,5.087658829933335,15,7,0,15
6,51.131639642857145,3.835115710428571,14,7,0,15
7,49.096440454545466,4.181341000909091,11,7,0,15
8,50.84253964285714,2.876792663714286,14,7,0,15
9,49.99267,3.17817705475,12,7,0,15
10,49.142079615384624,5.006123652846155,13,7,0,15
11,51.00516166666667,4.503698046999999,15,7,0,15
12,50.303145,2.4974945365384618,13,7,0,15
13,49.562410000000014,3.590874579999999,10,7,0,15
14,51.12295833333334,5.2484350377333335,15,7,0,15
0,50.55365846153847,5.346906620307692,13,8,0,15
1,49.74097208333333,4.033953996666667,12,8,0,15
2,49.584295000000004,5.1366270112,10,8,0,15
3,50.277234583333325,4.3612980378333335,12,8,0,15
4,49.196375,2.6166547977,10,8,0,15
5,50.03912961538461,5.1696324356153855,13,8,0,15
6,51.131639642857145,3.835115710428571,14,8,0,15
7,49.096440454545466,4.181341000909091,11,8,0,15
8,50.84253964285714,2.876792663714286,14,8,0,15
9,49.99267,3.17817705475,12,8,0,15
10,49.142079615384624,5.006123652846155,13,8,0,15
11,51.00516166666667,4.503698046999999,15,8,0,15
12,50.26644857142857,2.485536618785715,14,8,0,15
13,49.520970000000005,3.5207583520999997,10,8,0,15
14,51.12295833333334,5.2484350377333335,15,8,0,15
0,50.53480125000001,5.345131749749999,12,9,0,15
1,49.74420269230769,4.014433461538461,13,9,0,15
2,49.584295000000004,5.1366270112,10,9,0,15
3,50.250569999999996,4.377964139769232,13,9,0,15
4,49.3152075,2.8637287701000003,10,9,0,15
5,50.048174166666676,5.218938691666668,12,9,0,15
6,51.131639642857145,3.835115710428571,14,9,0,15
7,49.096440454545466,4.181341000909091,11,9,0,15
8,50.84253964285714,2.876792663714286,14,9,0,15
9,49.99267,3.17817705475,12,9,0,15
10,49.142079615384624,5.006123652846155,13,9,0,15
11,51.00516166666667,4.503698046999999,15,9,0,15
12,50.26644857142857,2.485536618785715,14,9,0,15
13,49.501835,3.4324861823999995,10,9,0,15
14,51.12295833333334,5.2484350377333335,15,9,0,15
0,50.53480125000001,5.345131749749999,12,10,0,15
1,49.72704115384616,4.018729121769231,13,10,0,15
2,49.584295000000004,5.1366270112,10,10,0,15
3,50.250569999999996,4.377964139769232,13,10,0,15
4,49.196375,2.6166547977,10,10,0,15
5,50.048174166666676,5.218938691666668,12,10,0,15
6,51.131639642857145,3.835115710428571,14,10,0,15
7,49.096440454545466,4.181341000909091,11,10,0,15
8,50.84253964285714,2.876792663714286,14,10,0,15
9,49.99267,3.17817705475,12,10,0,15
10,49.142079615384624,5.006123652846155,13,10,0,15
11,51.00516166666667,4.503698046999999,15,10,0,15
12,50.26644857142857,2.485536618785715,14,10,0,15
13,49.64297750000001,3.6739757964999997,10,10,0,15
14,51.12295833333334,5.2484350377333335,15,10,0,15
0,50.53480125000001,5.345131749749999,12,11,0,15
1,49.73406,4.089410718999999,10,11,0,15
2,49.67033500000001,5.1158517071,10,11,0,15
3,50.250569999999996,4.377964139769232,13,11,0,15
4,49.196375,2.6166547977,10,11,0,15
5,50.03827961538462,5.246401723692309,13,11,0,15
6,51.131639642857145,3.835115710428571,14,11,0,15
7,49.096440454545466,4.181341000909091,11,11,0,15
8,50.84253964285714,2.876792663714286,14,11,0,15
9,49.975762307692314,3.179430607307692,13,11,0,15
10,49.142079615384624,5.006123652846155,13,11,0,15
11,51.00516166666667,4.503698046999999,15,11,0,15
12,50.26644857142857,2.485536618785715,14,11,0,15
13,49.5443540909091,3.5933137320909085,11,11,0,15
14,51.12295833333334,5.2484350377333335,15,11,0,15
0,50.53480125000001,5.345131749749999,12,12,0,15
1,49.745858636363636,4.055933217545454,11,12,0,15
2,49.67033500000001,5.1158517071,10,12,0,15
3,50.250569999999996,4.377964139769232,13,12,0,15
4,49.196375,2.6166547977,10,12,0,15
5,50.03827961538462,5.246401723692309,13,12,0,15
6,51.131639642857145,3.835115710428571,14,12,0,15
7,49.096440454545466,4.181341000909091,11,12,0,15
8,50.84253964285714,2.876792663714286,14,12,0,15
9,49.975762307692314,3.179430607307692,13,12,0,15
10,49.142079615384624,5.006123652846155,13,12,0,15
11,51.00516166666667,4.503698046999999,15,12,0,15
12,50.26644857142857,2.485536618785715,14,12,0,15
13,49.51240500000001,3.5805292849999995,10,12,0,15
14,51.12295833333334,5.2484350377333335,15,12,0,15
0,50.53480125000001,5.345131749749999,12,13,0,15
1,49.74097208333333,4.033953996666667,12,13,0,15
2,49.67033500000001,5.1158517071,10,13,0,15
3,50.250569999999996,4.377964139769232,13,13,0,15
4,49.196375,2.6166547977,10,13,0,15
5,50.03827961538462,5.246401723692309,13,13,0,15
6,51.131639642857145,3.835115710428571,14,13,0,15
7,49.096440454545466,4.181341000909091,11,13,0,15
8,50.84253964285714,2.876792663714286,14,13,0,15
9,49.99267,3.17817705475,12,13,0,15
10,49.142079615384624,5.006123652846155,13,13,0,15
11,51.00516166666667,4.503698046999999,15,13,0,15
12,50.26644857142857,2.485536618785715,14,13,0,15
13,49.520970000000005,3.5207583520999997,10,13,0,15
14,51.12295833333334,5.2484350377333335,15,13,0,15
0,50.53480125000001,5.345131749749999,12,14,0,15
1,49.74420269230769,4.014433461538461,13,14,0,15
2,49.584295000000004,5.1366270112,10,14,0,15
3,50.250569999999996,4.377964139769232,13,14,0,15
4,49.3152075,2.8637287701000003,10,14,0,15
5,50.048174166666676,5.218938691666668,12,14,0,15
6,51.131639642857145,3.835115710428571,14,14,0,15
7,49.096440454545466,4.181341000909091,11,14,0,15
8,50.84253964285714,2.876792663714286,14,14,0,15
9,49.99267,3.17817705475,12,14,0,15
10,49.142079615384624,5.006123652846155,13,14,0,15
11,51.00516166666667,4.503698046999999,15,14,0,15
12,50.26644857142857,2.485536618785715,14,14,0,15
13,49.501835,3.4324861823999995,10,14,0,15
14,51.12295833333334,5.2484350377333335,15,14,0,15
0,50.53480125000001,5.345131749749999,12,15,0,15
1,49.72704115384616,4.018729121769231,13,15,0,15
2,49.584295000000004,5.1366270112,10,15,0,15
3,50.250569999999996,4.377964139769232,13,15,0,15
4,49.196375,2.6166547977,10,15,0,15
5,50.048174166666676,5.218938691666668,12,15,0,15
6,51.131639642857145,3.835115710428571,14,15,0,15
7,49.096440454545466,4.181341000909091,11,15,0,15
8,50.84253964285714,2.876792663714286,14,15,0,15
9,49.99267,3.17817705475,12,15,0,15
10,49.142079615384624,5.006123652846155,13,15,0,15
11,51.00516166666667,4.503698046999999,15,15,0,15
12,50.26644857142857,2.485536618785715,14,15,0,15
13,49.64297750000001,3.6739757964999997,10,15,0,15
14,51.12295833333334,5.2484350377333335,15,15,0,15
0,50.53480125000001,5.345131749749999,12,16,0,15
1,49.73406,4.089410718999999,10,16,0,15
2,49.67033500000001,5.1158517071,10,16,0,15
3,50.250569999999996,4.377964139769232,13,16,0,15
4,49.196375,2.6166547977,10,16,0,15
5,50.03827961538462,5.246401723692309,13,16,0,15
6,51.131639642857145,3.835115710428571,14,16,0,15
7,49.096440454545466,4.181341000909091,11,16,0,15
8,50.84253964285714,2.876792663714286,14,16,0,15
9,49.975762307692314,3.179430607307692,13,16,0,15
10,49.142079615384624,5.006123652846155,13,16,0,15
11,51.00516166666667,4.503698046999999,15,16,0,15
12,50.26644857142857,2.485536618785715,14,16,0,15
13,49.5443540909091,3.5933137320909085,11,16,0,15
14,51.12295833333334,5.2484350377333335,15,16,0,15
0,50.53480125000001,5.345131749749999,12,17,0,15
1,49.745858636363636,4.055933217545454,11,17,0,15
2,49.67033500000001,5.1158517071,10,17,0,15
3,50.250569999999996,4.377964139769232,13,17,0,15
4,49.196375,2.6166547977,10,17,0,15
5,50.03827961538462,5.246401723692309,13,17,0,15
6,51.131639642857145,3.835115710428571,14,17,0,15
7,49.096440454545466,4.181341000909091,11,17,0,15
8,50.84253964285714,2.876792663714286,14,17,0,15
9,49.975762307692314,3.179430607307692,13,17,0,15
10,49.142079615384624,5.006123652846155,13,17,0,15
11,51.00516166666667,4.503698046999999,15,17,0,15
12,50.26644857142857,2.485536618785715,14,17,0,15
13,49.51240500000001,3.5805292849999995,10,17,0,15
14,51.12295833333334,5.2484350377333335,15,17,0,15
0,50.53480125000001,5.345131749749999,12,18,0,15
1,49.74097208333333,4.033953996666667,12,18,0,15
2,49.67033500000001,5.1158517071,10,18,0,15
3,50.250569999999996,4.377964139769232,13,18,0,15
4,49.196375,2.6166547977,10,18,0,15
5,50.03827961538462,5.246401723692309,13,18,0,15
6,51.131639642857145,3.835115710428571,14,18,0,15
7,49.096440454545466,4.181341000909091,11,18,0,15
8,50.84253964285714,2.876792663714286,14,18,0,15
9,49.99267,3.17817705475,12,18,0,15
10,49.142079615384624,5.006123652846155,13,18,0,15
11,51.00516166666667,4.503698046999999,15,18,0,15
12,50.26644857142857,2.485536618785715,14,18,0,15
13,49.520970000000005,3.5207583520999997,10,18,0,15
14,51.12295833333334,5.2484350377333335,15,18,0,15
0,50.53480125000001,5.345131749749999,12,19,0,15
1,49.74420269230769,4.014433461538461,13,19,0,15
2,49.584295000000004,5.1366270112,10,19,0,15
3,50.250569999999996,4.377964139769232,13,19,0,15
4,49.3152075,2.8637287701000003,10,19,0,15
5,50.048174166666676,5.218938691666668,12,19,0,15
6,51.131639642857145,3.835115710428571,14,19,0,15
7,49.096440454545466,4.181341000909091,11,19,0,15
8,50.84253964285714,2.876792663714286,14,19,0,15
9,49.99267,3.17817705475,12,19,0,15
10,49.142079615384624,5.006123652846155,13,19,0,15
11,51.00516166666667,4.503698046999999,15,19,0,15
12,50.26644857142857,2.485536618785715,14,19,0,15
13,49.501835,3.4324861823999995,10,19,0,15
14,51.12295833333334,5.2484350377333335,15,19,0,15
0,50.53480125000001,5.345131749749999,12,20,0,15
1,49.72704115384616,4.018729121769231,13,20,0,15
2,49.584295000000004,5.1366270112,10,20,0,15
3,50.250569999999996,4.377964139769232,13,20,0,15
4,49.196375,2.6166547977,10,20,0,15
5,50.048174166666676,5.218938691666668,12,20,0,15
6,51.131639642857145,3.835115710428571,14,20,0,15
7,49.096440454545466,4.181341000909091,11,20,0,15
8,50.84253964285714,2.876792663714286,14,20,0,15
9,49.99267,3.17817705475,12,20,0,15
10,49.142079615384624,5.006123652846155,13,20,0,15
11,51.00516166666667,4.503698046999999,15,20,0,15
12,50.26644857142857,2.485536618785715,14,20,0,15
13,49.64297750000001,3.6739757964999997,10,20,0,15
14,51.12295833333334,5.2484350377333335,15,20,0,15
0,50.53480125000001,5.345131749749999,12,21,0,15
1,49.73406,4.089410718999999,10,21,0,15
2,49.67033500000001,5.1158517071,10,21,0,15
3,50.250569999999996,4.377964139769232,13,21,0,15
4,49.196375,2.6166547977,10,21,0,15
5,50.03827961538462,5.246401723692309,13,21,0,15
6,51.131639642857145,3.835115710428571,14,21,0,15
7,49.096440454545466,4.181341000909091,11,21,0,15
8,50.84253964285714,2.876792663714286,14,21,0,15
9,49.975762307692314,3.179430607307692,13,21,0,15
10,49.142079615384624,5.006123652846155,13,21,0,15
11,51.00516166666667,4.503698046999999,15,21,0,15
12,50.26644857142857,2.485536618785715,14,21,0,15
13,49.5443540909091,3.5933137320909085,11,21,0,15
14,51.12295833333334,5.2484350377333335,15,21,0,15
0,50.53480125000001,5.345131749749999,12,22,0,15
1,49.745858636363636,4.055933217545454,11,22,0,15
2,49.67033500000001,5.1158517071,10,22,0,15
3,50.250569999999996,4.377964139769232,13,22,0,15
4,49.196375,2.6166547977,10,22,0,15
5,50.03827961538462,5.246401723692309,13,22,0,15
6,51.131639642857145,3.835115710428571,14,22,0,15
7,49.096440454545466,4.181341000909091,11,22,0,15
8,50.84253964285714,2.876792663714286,14,22,0,15
9,49.975762307692314,3.179430607307692,13,22,0,15
10,49.142079615384624,5.006123652846155,13,22,0,15
11,51.00516166666667,4.503698046999999,15,22,0,15
12,50.26644857142857,2.485536618785715,14,22,0,15
13,49.51240500000001,3.5805292849999995,10,22,0,15
14,51.12295833333334,5.2484350377333335,15,22,0,15
0,50.53480125000001,5.345131749749999,12,23,0,15
1,49.74097208333333,4.033953996666667,12,23,0,15
2,49.67033500000001,5.1158517071,10,23,0,15
3,50.250569999999996,4.377964139769232,13,23,0,15
4,49.196375,2.6166547977,10,23,0,15
5,50.03827961538462,5.246401723692309,13,23,0,15
6,51.131639642857145,3.835115710428571,14,23,0,15
7,49.096440454545466,4.181341000909091,11,23,0,15
8,50.84253964285714,2.876792663714286,14,23,0,15
9,49.99267,3.17817705475,12,23,0,15
10,49.142079615384624,5.006123652846155,13,23,0,15
11,51.00516166666667,4.503698046999999,15,23,0,15
12,50.26644857142857,2.485536618785715,14,23,0,15
13,49.520970000000005,3.5207583520999997,10,23,0,15
14,51.12295833333334,5.2484350377333335,15,23,0,15
0,50.53480125000001,5.345131749749999,12,24,0,15
1,49.74420269230769,4.014433461538461,13,24,0,15
2,49.584295000000004,5.1366270112,10,24,0,15
3,50.250569999999996,4.377964139769232,13,24,0,15
4,49.3152075,2.8637287701000003,10,24,0,15
5,50.048174166666676,5.218938691666668,12,24,0,15
6,51.131639642857145,3.835115710428571,14,24,0,15
7,49.096440454545466,4.181341000909091,11,24,0,15
8,50.84253964285714,2.876792663714286,14,24,0,15
9,49.99267,3.17817705475,12,24,0,15
10,49.142079615384624,5.006123652846155,13,24,0,15
11,51.00516166666667,4.503698046999999,15,24,0,15
12,50.26644857142857,2.485536618785715,14,24,0,15
13,49.501835,3.4324861823999995,10,24,0,15
14,51.12295833333334,5.2484350377333335,15,24,0,15
0,50.53480125000001,5.345131749749999,12,25,0,15
1,49.72704115384616,4.018729121769231,13,25,0,15
2,49.584295000000004,5.1366270112,10,25,0,15
3,50.250569999999996,4.377964139769232,13,25,0,15
4,49.196375,2.6166547977,10,25,0,15
5,50.048174166666676,5.218938691666668,12,25,0,15
6,51.131639642857145,3.835115710428571,14,25,0,15
7,49.096440454545466,4.181341000909091,11,25,0,15
8,50.84253964285714,2.876792663714286,14,25,0,15
9,49.99267,3.17817705475,12,25,0,15
10,49.142079615384624,5.006123652846155,13,25,0,15
11,51.00516166666667,4.503698046999999,15,25,0,15
12,50.26644857142857,2.485536618785715,14,25,0,15
13,49.64297750000001,3.6739757964999997,10,25,0,15
14,51.12295833333334,5.2484350377333335,15,25,0,15
0,50.53480125000001,5.345131749749999,12,26,0,15
1,49.73406,4.089410718999999,10,26,0,15
2,49.67033500000001,5.1158517071,10,26,0,15
3,50.250569999999996,4.377964139769232,13,26,0,15
4,49.196375,2.6166547977,10,26,0,15
5,50.03827961538462,5.246401723692309,13,26,0,15
6,51.131639642857145,3.835115710428571,14,26,0,15
7,49.096440454545466,4.181341000909091,11,26,0,15
8,50.84253964285714,2.876792663714286,14,26,0,15
9,49.975762307692314,3.179430607307692,13,26,0,15
10,49.142079615384624,5.006123652846155,13,26,0,15
11,51.00516166666667,4.503698046999999,15,26,0,15
12,50.26644857142857,2.485536618785715,14,26,0,15
13,49.5443540909091,3.5933137320909085,11,26,0,15
14,51.12295833333334,5.2484350377333335,15,26,0,15
0,50.53480125000001,5.345131749749999,12,27,0,15
1,49.745858636363636,4.055933217545454,11,27,0,15
2,49.67033500000001,5.1158517071,10,27,0,15
3,50.250569999999996,4.377964139769232,13,27,0,15
4,49.196375,2.6166547977,10,27,0,15
5,50.03827961538462,5.246401723692309,13,27,0,15
6,51.131639642857145,3.835115710428571,14,27,0,15
7,49.096440454545466,4.181341000909091,11,27,0,15
8,50.84253964285714,2.876792663714286,14,27,0,15
9,49.975762307692314,3.179430607307692,13,27,0,15
10,49.142079615384624,5.006123652846155,13,27,0,15
11,51.00516166666667,4.503698046999999,15,27,0,15
12,50.26644857142857,2.485536618785715,14,27,0,15
13,49.51240500000001,3.5805292849999995,10,27,0,15
14,51.12295833333334,5.2484350377333335,15,27,0,15
0,50.53480125000001,5.345131749749999,12,28,0,15
1,49.74097208333333,4.033953996666667,12,28,0,15
2,49.67033500000001,5.1158517071,10,28,0,15
3,50.250569999999996,4.377964139769232,13,28,0,15
4,49.196375,2.6166547977,10,28,0,15
5,50.03827961538462,5.246401723692309,13,28,0,15
6,51.131639642857145,3.835115710428571,14,28,0,15
7,49.096440454545466,4.181341000909091,11,28,0,15
8,50.84253964285714,2.876792663714286,14,28,0,15
9,49.99267,3.17817705475,12,28,0,15
10,49.142079615384624,5.006123652846155,13,28,0,15
11,51.00516166666667,4.503698046999999,15,28,0,15
12,50.26644857142857,2.485536618785715,14,28,0,15
13,49.520970000000005,3.5207583520999997,10,28,0,15
14,51.12295833333334,5.2484350377333335,15,28,0,15
0,50.53480125000001,5.345131749749999,12,29,0,15
1,49.74420269230769,4.014433461538461,13,29,0,15
2,49.584295000000004,5.1366270112,10,29,0,15
3,50.250569999999996,4.377964139769232,13,29,0,15
4,49.3152075,2.8637287701000003,10,29,0,15
5,50.048174166666676,5.218938691666668,12,29,0,15
6,51.131639642857145,3.835115710428571,14,29,0,15
7,49.096440454545466,4.181341000909091,11,29,0,15
8,50.84253964285714,2.876792663714286,14,29,0,15
9,49.99267,3.17817705475,12,29,0,15
10,49.142079615384624,5.006123652846155,13,29,0,15
11,51.00516166666667,4.503698046999999,15,29,0,15
12,50.26644857142857,2.485536618785715,14,29,0,15
13,49.501835,3.4324861823999995,10,29,0,15
14,51.12295833333334,5.2484350377333335,15,29,0,15
0,50.53480125000001,5.345131749749999,12,30,0,15
1,49.72704115384616,4.018729121769231,13,30,0,15
2,49.584295000000004,5.1366270112,10,30,0,15
3,50.250569999999996,4.377964139769232,13,30,0,15
4,49.196375,2.6166547977,10,30,0,15
5,50.048174166666676,5.218938691666668,12,30,0,15
6,51.131639642857145,3.835115710428571,14,30,0,15
7,49.096440454545466,4.181341000909091,11,30,0,15
8,50.84253964285714,2.876792663714286,14,30,0,15
9,49.99267,3.17817705475,12,30,0,15
10,49.142079615384624,5.006123652846155,13,30,0,15
11,51.00516166666667,4.503698046999999,15,30,0,15
12,50.26644857142857,2.485536618785715,14,30,0,15
13,49.64297750000001,3.6739757964999997,10,30,0,15
14,51.12295833333334,5.2484350377333335,15,30,0,15
0,50.53480125000001,5.345131749749999,12,31,0,15
1,49.73406,4.089410718999999,10,31,0,15
2,49.67033500000001,5.1158517071,10,31,0,15
3,50.250569999999996,4.377964139769232,13,31,0,15
4,49.196375,2.6166547977,10,31,0,15
5,50.03827961538462,5.246401723692309,13,31,0,15
6,51.131639642857145,3.835115710428571,14,31,0,15
7,49.096440454545466,4.181341000909091,11,31,0,15
8,50.84253964285714,2.876792663714286,14,31,0,15
9,49.975762307692314,3.179430607307692,13,31,0,15
10,49.142079615384624,5.006123652846155,13,31,0,15
11,51.00516166666667,4.503698046999999,15,31,0,15
12,50.26644857142857,2.485536618785715,14,31,0,15
13,49.5443540909091,3.5933137320909085,11,31,0,15
14,51.12295833333334,5.2484350377333335,15,31,0,15
0,50.53480125000001,5.345131749749999,12,32,0,15
1,49.745858636363636,4.055933217545454,11,32,0,15
2,49.67033500000001,5.1158517071,10,32,0,15
3,50.250569999999996,4.377964139769232,13,32,0,15
4,49.196375,2.6166547977,10,32,0,15
5,50.03827961538462,5.246401723692309,13,32,0,15
6,51.131639642857145,3.835115710428571,14,32,0,15
7,49.096440454545466,4.181341000909091,11,32,0,15
8,50.84253964285714,2.876792663714286,14,32,0,15
9,49.975762307692314,3.179430607307692,13,32,0,15
10,49.142079615384624,5.006123652846155,13,32,0,15
11,51.00516166666667,4.503698046999999,15,32,0,15
12,50.26644857142857,2.485536618785715,14,32,0,15
13,49.51240500000001,3.5805292849999995,10,32,0,15
14,51.12295833333334,5.2484350377333335,15,32,0,15
0,50.53480125000001,5.345131749749999,12,33,0,15
1,49.74097208333333,4.033953996666667,12,33,0,15
2,49.67033500000001,5.1158517071,10,33,0,15
3,50.250569999999996,4.377964139769232,13,33,0,15
4,49.196375,2.6166547977,10,33,0,15
5,50.03827961538462,5.246401723692309,13,33,0,15
6,51.131639642857145,3.835115710428571,14,33,0,15
7,49.096440454545466,4.181341000909091,11,33,0,15
8,50.84253964285714,2.876792663714286,14,33,0,15
9,49.99267,3.17817705475,12,33,0,15
10,49.142079615384624,5.006123652846155,13,33,0,15
11,51.00516166666667,4.503698046999999,15,33,0,15
12,50.26644857142857,2.485536618785715,14,33,0,15
13,49.520970000000005,3.5207583520999997,10,33,0,15
14,51.12295833333334,5.2484350377333335,15,33,0,15
0,50.53480125000001,5.345131749749999,12,34,0,15
1,49.74420269230769,4.014433461538461,13,34,0,15
2,49.584295000000004,5.1366270112,10,34,0,15
3,50.250569999999996,4.377964139769232,13,34,0,15
4,49.3152075,2.8637287701000003,10,34,0,15
5,50.048174166666676,5.218938691666668,12,34,0,15
6,51.131639642857145,3.835115710428571,14,34,0,15
7,49.096440454545466,4.181341000909091,11,34,0,15
8,50.84253964285714,2.876792663714286,14,34,0,15
9,49.99267,3.17817705475,12,34,0,15
10,49.142079615384624,5.006123652846155,13,34,0,15
11,51.00516166666667,4.503698046999999,15,34,0,15
12,50.26644857142857,2.485536618785715,14,34,0,15
13,49.501835,3.4324861823999995,10,34,0,15
14,51.12295833333334,5.2484350377333335,15,34,0,15
0,50.53480125000001,5.345131749749999,12,35,0,15
1,49.72704115384616,4.018729121769231,13,35,0,15
2,49.584295000000004,5.1366270112,10,35,0,15
3,50.250569999999996,4.377964139769232,13,35,0,15
4,49.196375,2.6166547977,10,35,0,15
5,50.048174166666676,5.218938691666668,12,35,0,15
6,51.131639642857145,3.835115710428571,14,35,0,15
7,49.096440454545466,4.181341000909091,11,35,0,15
8,50.84253964285714,2.876792663714286,14,35,0,15
9,49.99267,3.17817705475,12,35,0,15
10,49.142079615384624,5.006123652846155,13,35,0,15
11,51.00516166666667,4.503698046999999,15,35,0,15
12,50.26644857142857,2.485536618785715,14,35,0,15
13,49.64297750000001,3.6739757964999997,10,35,0,15
14,51.12295833333334,5.2484350377333335,15,35,0,15
0,50.53480125000001,5.345131749749999,12,36,0,15
1,49.73406,4.089410718999999,10,36,0,15
2,49.67033500000001,5.1158517071,10,36,0,15
3,50.250569999999996,4.377964139769232,13,36,0,15
4,49.196375,2.6166547977,10,36,0,15
5,50.03827961538462,5.246401723692309,13,36,0,15
6,51.131639642857145,3.835115710428571,14,36,0,15
7,49.096440454545466,4.181341000909091,11,36,0,15
8,50.84253964285714,2.876792663714286,14,36,0,15
9,49.975762307692314,3.179430607307692,13,36,0,15
10,49.142079615384624,5.006123652846155,13,36,0,15
